interaction_id,agent_id,query,retrieved_sources,retrieved_content,source_last_validated,current_schema_version,agent_schema_version,output_claims,source_classification,agent_access_level,lineage_documented,output_matches_source,policy_masking_required,policy_masking_applied
CUAD-00078,claude-3-haiku-20240307,"Is a party restricted from contracting or soliciting customers or partners of the counterparty, whether during the contract or after the contract ends (or both)?",ragbench.cuad,"Exhibit 10.1 MANUFACTURING, DESIGN AND MARKETING AGREEMENT This MANUFACTURING, DESIGN AND MARKETING AGREEMENT (this ""Agreement"") is entered into by and between Zounds Hearing, Inc., a Delaware corporation (""Subcontractor"") and InnerScope Hearing Technologies, Inc., a Nevada corporation, (the ""Manufacturer"") Manufacturer dated effective October 3, 2018 (the ""Effective Date""). Subcontractor and Manufacturer may also be referred to herein individually as ""Party"" or collectively as the ""Parties"". RECITALS WHEREAS, Subcontractor currently is the registered manufacturer of hearing aids and related components and accessories (the ""Zounds Products"") that are sold under the Subcontractor's brand names through various marketing and distribution channels. WHEREAS the Parties desire to enter an agreement whereby the Subcontractor as the Manufacturer's subcontractor will provide design, technology, manufacturing and supply chain services to the Manufacturer to enable the Manufacturer to manufacture comparable hearing aids and related components and accessories to be sold under Manufacturer's exclusive brand names (the ""Manufacturer's Products"") through the Manufacturer's various marketing and distribution channels. WHEREAS, the Parties also desire to enter into a lease agreement of Subcontractor's current Chandler, Arizona facility that provides the Manufacturer an FDA medical device facility for the Manufacturer's Products. WHEREAS, the Parties also desire to enter into an agreement that provides for the joint marketing and sale of each other's products. NOW, THEREFORE, in consideration of the promises and covenants contained herein, the Parties hereby agree as follows: 1. Term. Subject to earlier termination as provided in this Agreement, the initial term of this Agreement shall be for a period beginning on the Effective Date and ending ten (10) years thereafter unless this Agreement is terminated earlier as provided herein. This Agreement will renew automatically thereafter f",2024-01-01 00:00:00,v1,v1,"Based on the information provided in the manufacturing and marketing agreement, the following can be concluded regarding restrictions on contracting or soliciting customers or partners of the counterparty:

1. During the contract term:
   - There are no explicit restrictions on either party contracting or soliciting customers or partners of the other party during the term of the agreement.

2. After the contract ends:
   - Section 15.9 (Non-Solicitation of Employees) restricts both parties from ",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00079,claude-3-haiku-20240307,Is a party restricted from contesting the validity of the counterparty’s ownership of intellectual property or otherwise bringing a claim against the counterparty for matters unrelated to the contract?,ragbench.cuad,"Exhibit 10.1

JOINT VENTURE AGREEMENT THIS JOINT VENTURE AGREEMENT (the ""Agreement"") made and entered into this 20th day of Friday, March 2020 (the ""Execution Date""), BETWEEN: BorrowMoney.com, inc of 512 Bayshore DR, suite 201 Fort Lauderdale FL 33304, and JVLS, LLC dba Vaccines 2Go of 4060 Johns Creek Parkway Suite H Suwanee, GA 30024 (individually the ""Member"" and collectively the ""Members""). BACKGROUND: A. The Members wish to enter into an association of mutual benefit and agree to jointly invest and set up a joint venture enterprise. B. This Agreement sets out the terms and conditions governing this association. IN CONSIDERATION OF and as a condition of the Members entering into this Agreement and other valuable consideration, the receipt and sufficiency of which consideration is acknowledged, the Members agree as follows: Formation 1. By this Agreement the Members enter into a joint venture (the ""Venture"") in accordance with the laws of the State of Florida. The rights and obligations of the Members will be as stated in the applicable legislation of the State of Florida (the ""Act"") except as otherwise provided here. Name 2. The business name of the Venture will be BM&V2GO. Page 1 of 13





Purpose 3. The exclusive purpose of the Venture (the ""Purpose"") will be IT Development. internet Back office Maintenance And Deployment of medical Service. Term 4. The duration of this Venture (the ""Term"") will begin on March 1, 2020 and continue in full force and effect until February 28, 2025 or as otherwise provided in this Agreement. 5. The Term may be extended with the unanimous consent of all Members. Place of Business 6. The principal office of the business of the Venture will be located at 512 Bayshore Drive Suite 201 Fort Lauderdale, FL 33304 or such other place as the Members may from time to time designate. Business Management 7. The following managers (the ""Managers"") have been appointed by the Members to manage the Venture: ● Aaldo PIscitello ● Jody Stewart 8. E",2024-01-01 00:00:00,v1,v1,"Based on the context provided in the joint venture agreement, the parties appear to have agreed that all joint venture property, including intellectual property, will be owned by the joint venture itself and not by the individual members. Specifically, Section 53 states:

""Where allowed by statute, title to all Venture property, including intellectual property, will remain in the name of the Venture. Where joint ventures are not recognized by statute as separate legal entities, Venture property,",CONFIDENTIAL,INTERNAL,True,0.6667,False,False
CUAD-00080,claude-3-haiku-20240307,Is there a minimum order size or minimum amount or units per-time period that one party must buy from the counterparty under the contract?,ragbench.cuad,"EXHIBIT 10.25                                RESELLER AGREEMENT

THIS AGREEMENT (the ""AGREEMENT"") entered into as of the 19 day of March, 2004 (the ""EFFECTIVE DATE"") provides the terms and conditions under which MediaNet Group Technologies, Inc., a Nevada corporation having an address at 5100 W. Copans Road Suite 710 Margate, FL 33063 USA (""MEDIANET GROUP TECHNOLOGIES""), authorizes International Direct Response, Inc., a Pennsylvania Corporation, having an address at 1125 Lancaster Avenue, Berwyn, PA 19312(""RESELLER"") to be its true and lawful representative and agent for the purpose of reselling licenses of the MediaNet Group Technologies Portals (""PORTALS"") and other MediaNet Group Technologies products and services in accordance with the terms and conditions contained in this Agreement. This Agreement, together with the other agreements and schedules referenced in it, contains the complete terms and conditions between the parties.

MEDIANET GROUP TECHNOLOGIES AND RESELLER AGREE AS FOLLOWS:

1.   LICENSE

Reseller is hereunder licensed to market MediaNet Group Technologies' Brand-A-Port portals (""PORTALS"") and to resell MediaNet Group Technologies products and services for compensation in accordance with the annexed ""RESELLING SCHEDULE."" Under the terms and conditions as outlined in this Agreement.

2.   RESELLING

The Reseller intends to market the Portals to companies and various businesses and individuals (""BUYERS"") who may include corporations, small businesses, religious organizations, network marketing, franchise, business opportunities, chains, charities, organizations and other companies that would have a use for individual and multiple portals. The purpose of this Agreement is to define the scope of compensation for the marketing of Portals to these potential customers. During the Term of this Agreement, Reseller shall have the right to market Brand-A-Port Portals, both through the existing Brand-A-Port Portal under the License and independently to Buyers ",2024-01-01 00:00:00,v1,v1,"No, there does not appear to be any minimum order size, minimum amount, or units per time period that one party must buy from the counterparty under this Reseller Agreement. The agreement outlines the terms and commissions for the reseller to market and sell MediaNet Group Technologies' products, but it does not specify any minimum purchase requirements.",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00081,claude-3-haiku-20240307,"Is there a restriction on a party’s soliciting or hiring employees and/or contractors from the  counterparty, whether during the contract or after the contract ends (or both)?",ragbench.cuad,"EXHIBIT 10.3

   [ABOUT LOGO]

CO-BRANDING AGREEMENT

This Agreement (the ""Agreement""), dated this 19th day of January, 2001 (the ""Effective Date""), is by and between About.com, Inc. (""About""), a Delaware corporation, located at 1440 Broadway, 19th Floor, New York, NY 10018 and ebix.com, Inc. (""ebix""), a Delaware corporation, located at 1900 E.Golf Road, Schaumberg, IL 60173

W I T N E S S E T H:

WHEREAS, About owns and operates an Internet service known as About.com, currently located at the URL HTTP://WWW.ABOUT.COM, at which users may access a variety of content channels and a network of highly-targeted, topic-specific Web sites, and includes any site owned, operated or under the control of About (the ""About Network"");

WHEREAS, ebix is the e-commerce portal for insurance on the Internet offering to consumers and insurance professionals a one-stop site, currently located at http://www.ebix.com for all kinds of insurance content ranging from consumer to business tools to broker to business tools as well as e-commerce functionality;

WHEREAS, the parties desire to collaborate to create an independent co-branded channel on or accessible though the About Network at which visitors to the About Network may access insurance information, on the terms and conditions hereinafter set forth;

WHEREAS, ebix desires to receive promotions on the About Network for the parties' Insurance Center and for the ebix Site (hereinafter defined).

NOW, THEREFORE, in consideration of the agreements and obligations set forth herein and for other good and valuable consideration, the receipt and sufficiency of such is hereby acknowledged, the parties hereto hereby agree as follows:

  1.  DEFINITIONS

      ""ABOUT CONTENT"" means any and all textual, graphical, audio/visual or       other materials created or provided on or behalf of About for use on the       Insurance Center (other than the ebix Content), including but not limited       to the About Wrapper and the About Look and Feel (here",2024-01-01 00:00:00,v1,v1,"Based on the information provided in the agreement, there does not appear to be any specific restriction on a party soliciting or hiring employees and/or contractors from the counterparty, whether during the contract or after the contract ends. The agreement is focused on the co-branding arrangement and does not contain any clauses related to non-solicitation or non-compete provisions between the parties.",CONFIDENTIAL,INTERNAL,False,1.0,False,False
CUAD-00082,claude-3-haiku-20240307,What is the notice period required to terminate renewal?,ragbench.cuad,"AMENDMENT NO. 2 TO STREMICK'S HERITAGE FOODS, LLC and PREMIER NUTRITION CORPORATION MANUFACTURING AGREEMENT

This Second Amendment (""Second Amendment""), entered into by and between Stremick's Heritage Foods, LLC, (""Heritage""), Premier Nutrition Corporation (""Premier"") is effective as of October 1, 2018 (""Second Amendment Effective Date"") and amends that certain Manufacturing Agreement between Heritage and Premier dated July 1, 2017 (""Agreement""). Heritage and Premier are each referred to herein as a ""Party"" and collectively as the ""Parties"".

WHEREAS, PREMIER and HERITAGE entered into the Agreement;

WHEREAS, the Parties wish to extend and amend the Agreement in accordance with the terms and conditions set forth herein; and

WHEREAS, HERITAGE [***] desires to produce Products packaged in aseptic plastic bottles (""Bottled Products"") for PREMIER in accordance with the terms and conditions set forth in the Agreement, as well as those set forth herein, [***]; and

NOW, THEREFORE, in consideration of the promises and of the mutual covenants, representations and warranties, contained in the Agreement and set forth herein, the Parties hereby agree that the following changes be made to the Agreement: 1. Term. This Second Amendment shall be effective from The Second Amendment Effective Date and shall expire on December 31, 2021. Upon expiration, this Second Amendment shall be of no further force or effect, and the terms and conditions of the Agreement shall as they were before the Second Amendment Effective Date. Notwithstanding anything herein to the contrary, a Party's right to enforce the terms and conditions of this Second Amendment shall survive the Second Amendment's expiration. 2. 1 BASIC TERMS. Section 1, of the Agreement is amended as follows:

a. Section 1(a)(viii) is removed in its entirety and replaced with:

""(viii) Pricing and Terms for Tetra 325 ml Dreamcaps ........................ Schedule C""

b. A new section, Section 1(a)(xi), is inserted to read

""(xi) Pr",2024-01-01 00:00:00,v1,v1,"The context provided does not mention anything about a termination or renewal notice period. The document appears to be an amendment to a Manufacturing Agreement between Stremick's Heritage Foods, LLC and Premier Nutrition Corporation, and it primarily focuses on extending the term of the agreement and adding new provisions related to the production of products in aseptic plastic bottles. There is no information about termination or renewal notice requirements in the given text.",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00083,claude-3-haiku-20240307,Is a party restricted from contesting the validity of the counterparty’s ownership of intellectual property or otherwise bringing a claim against the counterparty for matters unrelated to the contract?,ragbench.cuad,"1                                                                    EXHIBIT 10.14

                           OUTSOURCING AGREEMENT

      This Outsourcing Agreement (the ""Agreement"") is made and entered into as of January 1, 1998, by and between Sykes HealthPlan Services, Inc., a Florida corporation (""SHPS""), and HealthPlan Services, Inc., a Florida corporation (""HPS"").

                                BACKGROUND

      HPS (or one of its affiliates other than SHPS) provides certain administrative services and Care Management Services (as defined below) to clients (""Clients"") pursuant to the terms of agreements with such Clients (the ""Client Agreements"") as of January 1, 1998. HPS desires that SHPS provide, and SHPS is willing to provide, the Care Management Services to the Clients on behalf of HPS in accordance with the terms and conditions of this Agreement. Accordingly, in consideration of the mutual covenants and agreements set forth below, the parties agree as follows:

                                   TERMS

      1.       SERVICES PROVIDED; TERM AND TERMINATION

               1.1 AGREEMENT TO OUTSOURCE CARE MANAGEMENT SERVICES. HPS agrees to outsource to SHPS, and hereby appoints SHPS as the exclusive provider of, Care Management Services to the Clients, subject to the terms and conditions set forth in this Agreement. SHPS shall provide the Care Management Services directly to the Clients in accordance with the terms of the Client Agreements. ""Care Management Services"" means the business of providing utilization review (which includes, but is not limited to, pre-admission certification, prior authorization, prospective length of stay approvals, second opinions, concurrent review and discharge planning), catastrophic medical case management, disease management and demand management (24 hours per day, 7 days per week) services to benefits payors and health providers, in all cases in accordance with the terms of the applicable Client Agreement.

           ",2024-01-01 00:00:00,v1,v1,"Based on the context provided in the Outsourcing Agreement, there does not appear to be any explicit restriction on a party contesting the validity of the counterparty's ownership of intellectual property or bringing unrelated claims against the counterparty.

The agreement does not contain any provisions that would prohibit such actions. The agreement is focused on the outsourcing of care management services from HPS to SHPS, and does not seem to address intellectual property ownership or unrel",CONFIDENTIAL,INTERNAL,False,1.0,False,False
CUAD-00084,claude-3-haiku-20240307,Is there a requirement on a party not to disparage the counterparty?,ragbench.cuad,"CONFIDENTIAL TREATMENT HAS BEEN REQUESTED FOR PORTIONS OF THIS EXHIBIT. THE CONFIDENTIAL PORTIONS HAVE BEEN REDACTED AND ARE DENOTED BY [*]. THE  CONFIDENTIAL PORTIONS HAVE BEEN SEPARATELY FILED WITH THE SECURITIES AND EXCHANGE COMMISSION.

                             SPONSORSHIP AGREEMENT

This agreement (""Agreement"") is entered into as of the 15th day of December, 1997 (""Effective Date""), by and between Excite, Inc., a California corporation, located at 555 Broadway, Redwood City, California 94063 (""Excite""), and NetGrocer, Inc. a Delaware corporation, located at 333 Seventh avenue, 11th Floor, New York, NY 10001 (""NetGrocer"").

                                    RECITALS

A.       Excite maintains a site on the Internet at http://www.excite.com (the          ""Excite Site"") and owns and/or manages related World Wide Web sites          worldwide (collectively, the Excite Site and the related web sites are          referred to as the ""Excite Network"") which, among other things, allow          its users to search for and access content and other sites on the          Internet.

B.       Within the Excite Site, Excite currently organizes certain content          into topical channels, including a Shopping Channel.

C.       NetGrocer operates an online supermarket service at its Web site          located at http://www.netgrocer.com (the ""NetGrocer Site"").

D.       NetGrocer wishes to promote use of the NetGrocer Site to Excite's          users by sponsoring the Excite Shopping Channel and purchasing banner          advertising and other promotional links on the Excite Site.

1.       SPONSORSHIP

         a)       Excite will promote NetGrocer in the Excite Shopping Channel                   as follows:

                  i)       For the term of this Agreement, Excite will display                            a text and/or graphic link (consistent with the                            format used on similar links on the same page) to                            the Net",2024-01-01 00:00:00,v1,v1,"No, there does not appear to be an explicit requirement in the agreement for the parties not to disparage each other. The agreement is focused on the commercial relationship between Excite and NetGrocer, such as the sponsorship and advertising arrangements, and does not contain any provisions prohibiting disparagement or negative statements about the counterparty.",CONFIDENTIAL,INTERNAL,False,0.75,False,False
CUAD-00085,claude-3-haiku-20240307,"Is one party required to deposit its source code into escrow with a third party, which can be released to the counterparty upon the occurrence of certain events (bankruptcy,  insolvency, etc.)?",ragbench.cuad,"Exhibit 10.2    SHBV (HONG KONG) LTD.     and     WASTE2ENERGY GROUP HOLDINGS PLC

   STRATEGIC ALLIANCE AGREEMENT

   1





        THIS AGREEMENT IS MADE ON THE 19  DAY OF MAY , 2010     PARTIES     (1) SHBV (HONG KONG) LTD, a company incorporated in Hong Kong whose registered office is at Unit 3208, 32/F Office Tower (""SHBV""); and  Convention Plaza, 1 Harbour Rd, Hong Kong     (2) WASTE2ENERGY GROUP HOLDINGS PLC a company incorporated in Isle of Man whose registered office is at Stanley House, Lord Street,  Douglas, Isle of Man 1M1 2BF (""W2E""),     each a ""Party"" and together the ""Parties"".     BACKGROUND     (A) SHBV is engaged in the business of design, marketing, manufacture, commissioning and post sales servicing of steam and hot water plant and  possesses certain proprietary products, technologies, formulations, know-how and/or rights within the fields of steam and hot water plant  and equipment, engineering, and process designs (hereinafter, ""SHBV Technologies"").     (B) W2E is a provider of engineered solutions for waste to energy plants (each being an ""Engineered Solution"") utilising W2E proprietary  technology for the destruction of waste through gasification and the conversion of latent energy into thermal energy.     (C) The Parties wish to collaborate together to provide for a world class manufacturing facility for W2E Equipment, for the integration of SHBV  Technologies into the Engineered Solution and to exploit joint sales channels and post sales support, for the mutual benefit of both  Parties.     (D) The Parties wish to cooperate and work together to promote, market and sell their respective products and services in accordance with the  terms of this Agreement.     AGREED PROVISIONS     1. DEFINITIONS AND INTERPRETATION     1.1 In this Agreement, the terms and expressions below shall have the following meanings:     2

TH





     Affiliates means subsidiaries or other entities that will be mutually agreed in writing.     Agreement means the b",2024-01-01 00:00:00,v1,v1,"No, there is no requirement for either party to deposit its source code into escrow with a third party as part of this Strategic Alliance Agreement. The agreement does not mention any such escrow arrangement or requirement.

The agreement focuses on the strategic alliance and cooperation between the two parties, SHBV (Hong Kong) Ltd. and Waste2Energy Group Holdings PLC, including manufacturing and supply obligations, intellectual property rights, and other operational aspects of their collaborat",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00086,claude-3-haiku-20240307,"Is there an exclusive dealing  commitment with the counterparty? This includes a commitment to procure all “requirements” from one party of certain technology, goods, or services or a prohibition on licensing or selling technology, goods or services to third parties, or a prohibition on  collaborating or working with other parties), whether during the contract or  after the contract ends (or both).",ragbench.cuad,"Exhibit 10.22

STRATEGIC ALLIANCE AGREEMENT

(Hyatt Ziva Cancun)

THIS STRATEGIC ALLIANCE AGREEMENT (the ""Agreement"") is made and entered into as of December 14, 2016 (the ""Effective Date""), by and between Hyatt Franchising Latin America, L.L.C., a limited liability company organized and existing under the laws of the State of Delaware (U.S.A.) with its principal place of business located at 71 South Wacker Drive, Chicago, Illinois 60606, U.S.A. (""Hyatt""), and Playa Hotels & Resorts, B.V., a private limited liability company organized and existing under the laws of the Netherlands with its registered address at Prins Bernhardplein 200, 1097 JB Amsterdam, the Netherlands (""Playa""). Hyatt and Playa are each referred to as a ""Party"" and collectively as the ""Parties.""

R E C I T A L S:

WHEREAS, Hyatt and Playa are parties to that certain Master Development Agreement dated as of August 9, 2013 (as amended, the ""Master Development Agreement"") under which Hyatt granted Playa the exclusive (to the extent set forth therein) right, provided that Playa met certain conditions, to develop all-inclusive resorts under either or both of the Hyatt Ziva® or Hyatt Zilara® brands and other aspects of the proprietary system owned by Hyatt or its affiliates (""Hyatt All-Inclusive Resorts"") in the countries of Mexico, Costa Rica, the Dominican Republic, Jamaica and Panama, as their boundaries exist as of the Effective Date (the ""Market Area""); and

WHEREAS, simultaneously with signing this Agreement, Hyatt and Playa or its affiliates are terminating the Master Development Agreement and signing amendments to the following franchise agreements (collectively, the ""Existing Franchise Agreements"") covering the following Hyatt All-Inclusive Resorts:

  •   Franchise Agreement dated as of August 9, 2013, amended and restated on January 31, 2014 between Hyatt and Playa Hall JamaicanResort Limited for the operation of the Hyatt Ziva/Zilara® resort at 1 Ritz-Carlton Drive, Rose Hall, Montego Bay, J",2024-01-01 00:00:00,v1,v1,"Based on the context provided, there does appear to be an exclusive dealing commitment between Hyatt and Playa:

1. The recitals mention that Hyatt had granted Playa ""the exclusive (to the extent set forth therein) right, provided that Playa met certain conditions, to develop all-inclusive resorts under either or both of the Hyatt Ziva® or Hyatt Zilara® brands and other aspects of the proprietary system owned by Hyatt or its affiliates (""Hyatt All-Inclusive Resorts"") in the countries of Mexico, ",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00087,claude-3-haiku-20240307,Can a party terminate this  contract without cause (solely by giving a notice and allowing a waiting  period to expire)?,ragbench.cuad,"Exhibit 10.5 CERTAIN CONFIDENTIAL INFORMATION CONTAINED IN THIS DOCUMENT, MARKED BY […***…], HAS BEEN OMITTED BECAUSE ARTARA THERAPEUTICS, INC. HAS DETERMINED THE INFORMATION (I) IS NOT MATERIAL AND (II) WOULD LIKELY CAUSE COMPETITIVE HARM TO ARTARA THERAPEUTICS, INC. IF PUBLICLY DISCLOSED. SPONSORED RESEARCH AND LICENSE AGREEMENT This Sponsored Research and License Agreement (this ""Agreement"") is entered into on November 28, 2018 (the ""Effective Date""), by and between ArTara, Inc. located at 1 Little West 12t h Street, New York, NY 10014 (""ArTara""), and The University of Iowa, located at c/o Division of Sponsored Programs, 2 Gilmore Hall, Iowa City, IA 52242 (""University""). ArTara and University may individually be referred to herein as a ""Party,"" and collectively as ""Parties."" WI T N E S S E T H: WHEREAS, ArTara is engaged in the development of pharmaceutical products for the treatment of serious rare diseases; WHEREAS, University is engaged in clinical research to improve the diagnosis and treatment of lymphangioma (LM) using OK-432 (as defined below), a pharmaceutical product not approved by regulatory authorities in the United States; WHEREAS, University is engaged in a clinical research Program (as defined below) and with Chugai Pharmaceutical Co., Ltd., 1-1 Nihonbashi 2-Chome, Chuo-ku, Tokyo, 103-8324 Japan, and its wholly-owned subsidiary, Chugai Pharma U.S.A, LLC 300 Connell Drive, Suite 3100, Berkeley Heights, New Jersey 07922 (collectively ""Chugai""), the product manufacturer; WHEREAS, Principal Investigator (as defined below) of the Program is an employee of the University and holds the IND (as defined below) approved by the FDA (as defined below) for OK-432 under BB-IND#5266; WHEREAS, ArTara wishes to develop and submit for regulatory approval, TARA-002, a proposed product that will be biosimilar to OK- 432; WHEREAS, ArTara wishes to use the Program Data (as defined below) collected from the Program, conduct research analysis of the Data and potentially ",2024-01-01 00:00:00,v1,v1,"Yes, based on the terms of the agreement, either party can terminate the Project and all commitments and obligations with respect thereto without cause.

Specifically, Article 8.2 states:

""Either Party may terminate the Project and all commitments and obligations with respect thereto, subject to Section 8.3 herein, upon thirty (30) days written notice to the other Party.""

So either ArTara or the University can terminate the agreement by providing 30 days written notice, without having to demon",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00088,claude-3-haiku-20240307,The name of the contract,ragbench.cuad,"EXHIBIT D JOINT FILING AGREEMENT MFA FINANCIAL, INC. In accordance with Rule 13d-1(k) under the Securities Exchange Act of 1934, as amended, the undersigned hereby confirm the agreement by and among them to the joint filing on behalf of them of the Statement on Schedule 13D and any and all further amendments thereto, with respect to the securities of the above referenced issuer, and that this Agreement be included as an Exhibit to such filing. This Agreement may be executed in any number of counterparts each of which shall be deemed to be an original and all of which together shall be deemed to constitute one and the same Agreement. IN WITNESS WHEREOF, the undersigned hereby execute this Agreement as of July 6, 2020. ATHENE ANNUITY AND LIFE COMPANY By: Apollo Insurance Solutions Group LP, its investment adviser By: AISG GP Ltd., its general partner By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory ATHENE ANNUITY & LIFE ASSURANCE COMPANY By: Apollo Insurance Solutions Group LP, its investment adviser By: AISG GP Ltd., its general partner By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory ATHENE USA CORPORATION By: Apollo Insurance Solutions Group LP, its investment adviser By: AISG GP Ltd., its general partner By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory





ATHENE LIFE RE LTD. By: Apollo Insurance Solutions Group LP, its investment adviser By: AISG GP Ltd., its general partner By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory ATHENE HOLDING LTD. By: Apollo Insurance Solutions Group LP, its investment adviser By: AISG GP Ltd., its general partner By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory APOLLO INSURANCE SOLUTIONS GROUP LP By: AISG GP Ltd., its general partner By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory AISG GP LTD. By: /s/ Matthew S. O'Mara Matthew S. O'Mara Authorized Signatory APOLLO LIFE ASSET, L.P. By: Apollo Life Asset GP, LLC, its general partner By: /s",2024-01-01 00:00:00,v1,v1,"Based on the context provided, the name of the contract is the ""JOINT FILING AGREEMENT"". This can be determined from the title of the document, which states ""EXHIBIT D JOINT FILING AGREEMENT"".",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00089,claude-3-haiku-20240307,The two or more parties who signed the contract,ragbench.cuad,"EXHIBIT 99.2 Page 1 of 3 DISTRIBUTOR AGREEMENT Agreement made this 19t h day of March, 2020 Between: Co-Diagnostics, Inc. (herein referred to as ""Principal"") And PreCheck Health Services, Inc. (herein referred to as ""Distributor""). In consideration of the mutual terms, conditions and covenants hereinafter set forth, Principal and Distributor acknowledge and agree to the following descriptions and conditions: DESCRIPTION OF PRINCIPAL The Principal is a company located in Utah, United States and is in the business of research and development of reagents. The Principal markets and sells it products globally through direct sales and distributors. DESCRIPTION OF DISTRIBUTOR The Distributor is a company operating or planning to operate in the United States of America, Latin America, Europe and Russia. The Distributor represents that the Distributor or a subsidiary of the Distributor is or will be fully licensed and registered in the Territory and will provide professional distribution services for the products of the Principal. CONDITIONS: 1. The Principal appoints the Distributor as a non-exclusive distributor, to sell Principal's qPCR infectious disease kits, Logix Smart COVID-19 PCR diagnostic test and Co-Dx Box™ instrument (the ""Products""). The Products are described on Exhibit A to this Agreement. 2. The Principal grants Distributor non- exclusive rights to sell these products within the countries of Romania (the ""Territory""), which may be amended by mutual written agreement.

Source: PRECHECK HEALTH SERVICES, INC., 8-K, 3/20/2020





3. The Distributor accepts the appointment and shall use its commercially reasonable efforts to promote, market and sell the Products within the Territory, devote such time and attention as may be reasonably necessary and abide by the Principal's policies. 4. The Principal shall maintain the right to contact and market its products to potential customers in the Territory; but agrees to pass on all sales leads and orders to the Distribu",2024-01-01 00:00:00,v1,v1,"Based on the information provided in the Distributor Agreement, the two parties who signed the contract are:

1. Co-Diagnostics, Inc. (referred to as the ""Principal"")
2. PreCheck Health Services, Inc. (referred to as the ""Distributor"")

The agreement is signed by Cameron Gundry, Director of Commercialization, on behalf of Co-Diagnostics, Inc. (the Principal), and by Justin Anderson, CEO, on behalf of PreCheck Health Services, Inc. (the Distributor).",CONFIDENTIAL,INTERNAL,True,1.0,False,False
CUAD-00090,claude-3-haiku-20240307,The two or more parties who signed the contract,ragbench.cuad,"[*] = CERTAIN CONFIDENTIAL INFORMATION CONTAINED IN THIS DOCUMENT, MARKED BY BRACKETS, HAS BEEN OMITTED AND FILED SEPARATELY WITH THE SECURITIES AND EXCHANGE COMMISSION PURSUANT TO RULE 24B-2 OF THE SECURITIES EXCHANGE ACT OF 1934, AS AMENDED. EXHIBIT 10.2 FIRST AMENDMENT TO SUPPLY AND MANUFACTURING AGREEMENT This First Amendment (""Amendment"") to the Supply and Manufacturing Agreement dated April 1, 2017 between Cerus Corporation (""Cerus"") and Porex Corporation (""Porex"") (the ""Agreement"") is made this 22 day of June 2018. RECITALS A. Cerus and Porex have agreed to make certain changes to the raw material and process to develop Components and such changes have resulted in a change to the cost and expense structure originally contemplated by the Agreement; B. Pursuant to Section 3 of the Agreement, Cerus and Porex have mutually agreed to temporarily modify the pricing for Platelet Wafers set forth on Exhibit D and to proactively set a cost structure for non-production related work. NOW THEREFORE, for good and valuable consideration, the receipt and sufficiency of which are hereby acknowledged and accepted, the parties hereby agree to amend the Agreement as follows: 1. New Exhibits AA-1, AA-2, AA-3 and AA-4, as set forth in Schedule 1 to this Amendment, shall be attached to the Agreement (inserted between Exhibit A-5 and Exhibit B-1) and incorporated therein by reference. The parties acknowledge and agree that Exhibits AA-1, AA-2, AA-3 and AA-4 set forth the revised specifications for Platelet Wafers manufactured by Porex for Cerus (collectively, the ""Revised Wafer Specifications""). Unless otherwise agreed in writing, Porex shall continue to manufacture and produce Platelet Wafers using the existing specifications for Platelet Wafers until Cerus gives written notice to Porex that Platelet Wafers shall be thereafter manufactured in accordance with the Revised Wafer Specifications. References in the Agreement to ""Specifications"" shall be interpreted to include the Revise",2024-01-01 00:00:00,v1,v1,"Based on the context provided, the two parties who signed the contract are:

1. Cerus Corporation
2. Porex Corporation

This can be seen in the signatures at the end of the First Amendment to the Supply and Manufacturing Agreement, where the agreement is signed by representatives from both Cerus Corporation and Porex Corporation.",CONFIDENTIAL,INTERNAL,True,0.5,False,False
